4;602;8;31;20;45;10;-80.333;6.3374;64;3.1571
4;602;8;31;0;60;7;-81.459;6.9139;62;2.4579
4;602;8;31;0;15;4;-88.97;5.7455;21;0.056205
4;602;8;31;20;30;1;-75.721;6.8927;55;8.2566
4;602;8;31;20;60;9;-81.338;6.3627;86;2.5039
4;602;8;31;0;45;6;-83.68;5.9935;64;1.0266
4;602;8;31;10;80;8;-84.777;5.7316;50;0.60945
4;602;8;31;0;30;5;-83.273;5.9012;67;1.1025
4;602;8;31;10;0;3;-87.869;1.0198;5;0.013608
4;96;5;24;0;60;7;-91.669;2.1602;3;0.008304
4;96;5;24;0;15;4;-87.873;5.6597;30;0.15935
4;96;5;24;20;30;1;-71.514;6.792;83;23.032
4;96;5;24;20;60;9;-91.22;4.063;21;0.033528
4;96;5;24;0;45;6;-88.749;5.9008;32;0.13385
4;96;5;24;10;80;8;-90.428;4.8939;9;0.029738
4;96;5;24;0;30;5;-79.326;7.7147;87;4.3696
4;96;5;24;10;0;3;-86.583;3.8586;3;0.037599
4;96;5;24;20;15;2;-83.839;6.6597;57;0.77991
4;96;5;24;20;45;10;-84.641;6.6115;59;0.65414
4;96;5;24;0;60;7;-92.449;1.0897;4;0.00538
4;96;5;24;0;15;4;-87.723;5.5387;43;0.17541
4;96;5;24;20;30;1;-71.609;7.5107;68;21.756
4;96;5;24;20;60;9;-89.967;4.8556;12;0.025462
4;96;5;24;0;45;6;-90.044;5.4507;20;0.10386
4;96;5;24;0;30;5;-79.248;7.973;65;4.3647
4;96;5;24;10;80;8;-91.859;3.0822;4;0.013521
4;96;5;24;10;0;3;-86.664;2.3819;7;0.037575
4;24;8;9;20;15;2;-74.567;7.8707;87;15.968
4;24;8;9;20;45;10;-79.639;6.8437;81;3.4184
4;24;8;9;0;60;7;-90.406;5.5659;7;0.032962
4;24;8;9;0;15;4;-84.089;5.5039;67;0.85468
4;24;8;9;20;30;1;-73.694;6.3547;94;14.058
4;24;8;9;20;60;9;-86.808;6.1435;38;0.49947
4;24;8;9;0;45;6;-88.362;5.4246;41;0.17634
4;24;8;9;0;30;5;-83.671;5.6877;76;0.90832
4;24;8;9;10;80;8;-90.404;5.9472;23;0.070414
4;24;8;9;10;0;3;-82.324;4.81;18;0.54468
4;24;8;9;20;15;2;-75.094;8.5011;83;15.048
4;24;8;9;20;45;10;-79.401;4.8709;84;3.1369
4;24;8;9;0;60;7;-90.724;5.5932;9;0.037088
4;24;8;9;0;15;4;-83.867;6.8198;59;1.1251
4;24;8;9;20;30;1;-73.612;4.4076;81;13.798
4;24;8;9;20;60;9;-86.047;6.1874;80;0.61488
4;24;8;9;0;45;6;-88.129;6.125;56;0.22318
4;24;8;9;0;30;5;-83.964;5.7288;87;0.91279
4;24;8;9;10;80;8;-90.654;6.7163;29;0.078157
4;24;8;9;10;0;3;-82.115;4.923;60;0.64672
4;24;8;9;20;45;10;-78.673;6.0812;79;4.7768
4;24;8;9;20;15;2;-70.88;7.6303;90;38.732
4;24;8;9;0;60;7;-89.93;4.5856;18;0.071789
4;24;8;9;0;15;4;-81.059;7.9548;66;3.9165
4;24;8;9;20;30;1;-74.105;5.8043;83;10.144
4;24;8;9;20;60;9;-83.255;6.063;81;1.1243
4;24;8;9;0;45;6;-88.129;4.8008;49;0.17262
4;24;8;9;0;30;5;-86.59;5.0984;51;0.42014
4;24;8;9;10;80;8;-90.368;5.1341;8;0.033348
4;24;8;9;10;0;3;-82.343;5.7154;29;0.53495
4;24;8;9;20;45;10;-78.923;8.7064;71;5.2764
4;24;8;9;20;15;2;-70.662;6.8906;86;37.285
4;24;8;9;0;60;7;-90.084;7.7952;9;0.067189
4;24;8;9;0;15;4;-82.251;6.9797;63;2.5636
4;24;8;9;20;30;1;-74.214;3.4845;96;9.9252
4;24;8;9;20;60;9;-83.451;7.3144;81;1.1574
4;24;8;9;0;45;6;-88.272;6.1721;39;0.16334
4;24;8;9;0;30;5;-86.232;5.2002;58;0.42577
4;24;8;9;10;80;8;-90.195;5.7256;15;0.038449
4;24;8;9;10;0;3;-82.558;5.382;30;0.54075
4;220;8;9;20;15;2;-82.129;6.629;56;3.886
4;220;8;9;20;45;10;-89.183;6.1796;8;0.039456
4;220;8;9;0;15;4;-86.062;5.6149;32;0.64084
4;220;8;9;20;30;1;-83.171;2.8614;4;0.92875
4;220;8;9;20;60;9;-91.847;0;1;0.038351
4;220;8;9;10;0;3;-82.112;4.7152;27;0.52815
4;220;8;9;20;15;2;-84.108;4.8521;34;2.9174
4;220;8;9;0;15;4;-85.56;5.0748;41;1.2396
4;220;8;9;0;30;5;-91.5;0;1;0.005628
4;220;8;9;10;0;3;-81.943;4.7082;26;0.63821
4;124;8;6;20;45;10;-91.397;0.5;2;0.016645
4;124;8;6;20;15;2;-85.395;5.4588;49;0.77453
4;124;8;6;0;15;4;-86.291;6.2627;45;0.34981
4;124;8;6;20;30;1;-84.985;3.9441;9;0.21749
4;124;8;6;0;45;6;-90.777;4.5;2;0.005431
4;124;8;6;0;30;5;-91.956;0.4714;3;0.012661
4;124;8;6;10;0;3;-75.039;8.3979;57;20.259
4;124;8;6;20;45;10;-91.816;0;2;0.029201
4;124;8;6;20;15;2;-83.234;7.4554;51;1.2398
4;124;8;6;0;15;4;-86.474;6.8397;37;0.37038
4;124;8;6;20;30;1;-83.613;4.521;34;0.39023
4;124;8;6;0;45;6;-91.81;0;1;0.006543
4;124;8;6;0;30;5;-91.171;6.5;2;0.014128
4;124;8;6;10;0;3;-76.015;6.3106;61;12.482
4;556;11;9;20;45;10;-94.244;0;1;0.084287
4;556;11;9;20;15;2;-82.864;5.4872;48;1.6821
4;556;11;9;0;60;7;-92.495;0;2;0.002679
4;556;11;9;0;15;4;-85.762;6.9687;48;0.75793
4;556;11;9;20;30;1;-86.304;0.9798;5;0.079309
4;556;11;9;20;60;9;-87.487;0;1;0.012687
4;556;11;9;0;45;6;-90.372;4.877;11;0.026445
4;556;11;9;0;30;5;-89.541;4.798;24;0.098135
4;556;11;9;10;0;3;-75.509;8.0932;58;16.002
4;556;11;9;20;15;2;-81.779;7.7702;54;2.0794
4;556;11;9;0;60;7;-92.747;2.0463;4;0.004396
4;556;11;9;0;15;4;-85.987;6.1055;42;0.69806
4;556;11;9;20;30;1;-84.734;0;1;0.12367
4;556;11;9;0;45;6;-90.12;6.8422;7;0.037406
4;556;11;9;0;30;5;-89.474;5.4661;19;0.12238
4;556;11;9;10;0;3;-75.402;8.8273;54;14.624
4;396;16;8;20;45;10;-90.17;6.4722;24;0.086008
4;396;16;8;20;15;2;-74.41;8.0176;75;19.823
4;396;16;8;0;60;7;-89.945;5.0209;18;0.042978
4;396;16;8;0;15;4;-83.681;5.6852;52;0.87862
4;396;16;8;20;30;1;-81.168;6.0109;35;1.5658
4;396;16;8;20;60;9;-91.806;4.2884;13;0.048016
4;396;16;8;0;30;5;-84.335;5.4876;67;0.76451
4;396;16;8;0;45;6;-88.443;5.0109;16;0.10757
4;396;16;8;10;80;8;-91.65;6.4743;6;0.049777
4;396;16;8;10;0;3;-78.486;6.5375;58;3.0418
4;396;16;8;20;45;10;-90.382;5.3748;9;0.07993
4;396;16;8;20;15;2;-73.697;7.9317;92;22.545
4;396;16;8;0;60;7;-90.591;4.6992;13;0.033046
4;396;16;8;0;15;4;-83.08;6.9503;61;1.2998
4;396;16;8;20;30;1;-82.854;6.1123;15;1.2642
4;396;16;8;20;60;9;-92.019;6.9142;6;0.053228
4;396;16;8;0;30;5;-83.759;6.1515;53;0.89088
4;396;16;8;0;45;6;-87.438;5.412;28;0.13769
4;396;16;8;10;80;8;-92.064;0;1;0.023517
4;396;16;8;10;0;3;-78.705;5.0179;51;3.1382
4;556;13;15;20;15;2;-82.016;5.6194;64;2.2435
4;556;13;15;0;15;4;-83.924;6.2644;48;4.3773
4;556;13;15;20;30;1;-86.276;5.9941;15;0.65612
4;556;13;15;0;30;5;-88.57;4.7592;10;0.27516
4;556;13;15;10;0;3;-75.814;8.25;65;12.477
4;556;13;15;20;15;2;-82.522;6.0882;52;2.852
4;556;13;15;0;15;4;-81.069;8.6791;52;10.382
4;556;13;15;20;30;1;-85.445;4.3561;11;1.1539
4;556;13;15;20;60;9;-89.681;1.5;4;0.020541
4;556;13;15;0;45;6;-90.032;7.0392;7;0.20958
4;556;13;15;10;80;8;-95.51;0;1;0.000424
4;556;13;15;0;30;5;-86.61;4.9636;42;0.45958
4;556;13;15;10;0;3;-76.583;7.4182;64;10.22
4;312;13;24;20;45;10;-91.921;3.3014;13;0.009612
4;312;13;24;20;15;2;-78.887;6.2011;66;3.7771
4;312;13;24;0;60;7;-91.633;3.8406;8;0.006676
4;312;13;24;0;15;4;-86.539;6.7548;40;0.33562
4;312;13;24;20;30;1;-78.454;6.6172;58;2.8188
4;312;13;24;0;45;6;-90.425;6.0671;10;0.03265
4;312;13;24;0;30;5;-87.502;5.0186;32;0.14583
4;312;13;24;10;0;3;-84.319;4.6229;16;0.15194
4;312;13;24;20;15;2;-79.673;6.0946;61;3.0868
4;312;13;24;20;45;10;-92.062;0;1;0.005184
4;312;13;24;0;60;7;-91.361;1.0897;4;0.005557
4;312;13;24;0;60;7;-91.28;1.0897;4;0.005657
4;312;13;24;0;15;4;-86.901;5.4628;26;0.2865
4;312;13;24;20;30;1;-79.344;4.482;44;1.858
4;312;13;24;0;45;6;-90.955;4.0755;8;0.023216
4;312;13;24;0;30;5;-86.962;5.1577;43;0.18863
4;13;17;30;20;15;2;-88.658;5.1521;13;0.19591
4;13;17;30;20;45;10;-74.362;7.7335;79;28.271
4;13;17;30;0;60;7;-85.939;6.1703;48;0.39663
4;13;17;30;0;60;7;-86.504;6.1703;48;0.33903
4;13;17;30;0;15;4;-86.741;6.5366;11;0.19025
4;13;17;30;20;30;1;-73.878;8.8368;46;31.622
4;13;17;30;20;60;9;-88.355;6.4533;18;0.17516
4;13;17;30;0;45;6;-83.023;6.6608;49;1.3684
4;13;17;30;10;80;8;-87.573;5.1962;6;0.33557
4;13;17;30;0;30;5;-82.341;5.8496;46;3.7368
4;13;17;30;10;0;3;-83.042;0;1;0.04363
4;13;17;30;20;15;2;-86.83;7.2251;44;0.45637
4;13;17;30;20;45;10;-78.216;6.1283;48;12.915
4;13;17;30;0;60;7;-87.329;3.6591;12;0.18093
4;13;17;30;0;60;7;-87.372;3.6591;12;0.17255
4;13;17;30;0;15;4;-86.514;5.875;29;0.26738
4;13;17;30;20;30;1;-71.889;7.2796;70;44.967
4;13;17;30;20;60;9;-89.084;5.7745;27;0.11867
4;13;17;30;0;45;6;-82.065;6.5121;68;1.6583
4;13;17;30;10;80;8;-87.937;6.0289;20;0.21067
4;13;17;30;0;30;5;-79.977;7.9188;83;6.3158
4;107;15;47;20;15;2;-84.998;7.4024;56;0.62699
4;107;15;47;20;45;10;-85.824;6.7344;14;0.9936
4;107;15;47;0;60;7;-88.27;5.1745;7;0.03508
4;107;15;47;0;60;7;-88.262;5.1745;7;0.03129
4;107;15;47;0;15;4;-87.471;4.9024;50;0.21317
4;107;15;47;20;30;1;-74.442;6.7478;58;27.411
4;107;15;47;20;60;9;-90.439;2.7857;5;0.023668
4;107;15;47;0;45;6;-84.681;7.6372;52;1.39
4;107;15;47;10;80;8;-88.988;0;1;0.2665
4;107;15;47;0;30;5;-82.836;7.4556;61;2.2845
4;107;15;47;10;0;3;-86.482;0;1;0.12529
4;107;15;47;20;15;2;-87.005;6.4812;26;0.37432
4;107;15;47;20;45;10;-85.253;7.2243;37;1.5074
4;107;15;47;0;60;7;-88.805;3.017;7;0.025334
4;107;15;47;0;60;7;-88.855;3.017;7;0.033797
4;107;15;47;0;15;4;-88.921;5.9793;13;0.080431
4;107;15;47;20;30;1;-74.655;6.2299;73;20.417
4;107;15;47;20;60;9;-89.138;7.2252;7;0.092283
4;107;15;47;0;45;6;-83.905;6.6391;64;1.5656
4;107;15;47;10;80;8;-89.318;6.9253;10;0.54279
4;107;15;47;0;30;5;-84.201;6.0718;63;1.4304
4;417;5;65;20;15;2;-85.921;5.1334;64;0.52263
4;417;5;65;20;45;10;-86.915;5.1185;58;0.27238
4;417;5;65;0;60;7;-71.301;7.1046;89;42.933
4;417;5;65;0;15;4;-90.4;5.1776;21;0.051386
4;417;5;65;20;30;1;-78.508;5.9736;64;3.9528
4;417;5;65;20;60;9;-83.233;7.2025;49;1.8779
4;417;5;65;0;45;6;-78.346;7.0486;71;6.323
4;417;5;65;0;30;5;-86.767;6.065;47;0.36519
4;417;5;65;10;80;8;-79.878;6.5595;59;6.409
4;417;5;65;10;0;3;-82.374;5.0484;63;1.1952
4;417;5;65;20;45;10;-87.173;6.7148;31;0.23074
4;417;5;65;20;15;2;-86.184;7.4663;62;0.55584
4;417;5;65;0;60;7;-73.384;6.383;91;30.197
4;417;5;65;0;15;4;-90.601;4.9946;29;0.048644
4;417;5;65;20;30;1;-79.034;6.3467;73;3.7634
4;417;5;65;20;60;9;-81.783;7.9851;80;2.975
4;417;5;65;0;45;6;-79.592;9.1467;73;6.4984
4;417;5;65;0;30;5;-86.492;6.1914;48;0.36036
4;2;8;39;20;15;2;-86.05;6.347;54;0.47911
4;2;8;39;20;45;10;-86.041;5.7747;60;0.44755
4;2;8;39;0;60;7;-87.899;6.2119;29;0.15048
4;2;8;39;0;15;4;-89.477;5.2177;37;0.15306
4;2;8;39;20;30;1;-80.427;5.4359;43;1.3135
4;2;8;39;20;60;9;-84.818;7.5169;60;0.87838
4;2;8;39;0;45;6;-75.873;7.2724;82;12.346
4;2;8;39;10;80;8;-88.846;5.8856;50;0.17191
4;2;8;39;0;30;5;-85.228;6.6036;63;0.65778
4;2;8;39;10;0;3;-88.218;6.3439;7;0.040776
4;2;8;39;20;45;10;-85.956;5.6648;63;0.50827
4;2;8;39;20;15;2;-87.525;6.1639;24;0.27697
4;2;8;39;0;60;7;-87.718;5.0685;50;0.22908
4;2;8;39;0;15;4;-87.887;6.1345;27;0.21071
4;2;8;39;20;30;1;-81.034;6.3811;28;1.1409
4;2;8;39;20;60;9;-85.416;4.4404;39;0.81632
4;2;8;39;0;45;6;-76.768;10.359;63;12.371
4;220;8;36;20;45;10;-81.501;8.4673;75;2.8883
4;220;8;36;20;15;2;-90.232;5.828;23;0.059934
4;220;8;36;0;60;7;-89.079;4.4832;30;0.11441
4;220;8;36;0;15;4;-88.965;5.5553;28;0.10587
4;220;8;36;20;30;1;-76.915;5.7226;57;5.1281
4;220;8;36;20;60;9;-83.138;6.6201;70;1.4707
4;220;8;36;0;45;6;-82.471;6.198;78;1.5671
4;220;8;36;10;80;8;-88.433;5.6094;25;0.1644
4;220;8;36;0;30;5;-86.103;4.991;58;0.37019
4;220;8;36;10;0;3;-86.748;5.9067;3;0.09691
4;220;8;36;20;45;10;-83.028;5.2672;73;1.9028
4;220;8;36;20;15;2;-90.035;5.5296;12;0.057292
4;220;8;36;0;60;7;-89.18;4.29;19;0.17017
4;220;8;36;0;15;4;-88.713;6.1701;25;0.13283
4;220;8;36;20;30;1;-77.173;5.7201;72;4.8661
4;220;8;36;20;60;9;-84.32;5.7452;71;1.026
4;220;8;36;0;45;6;-82.541;5.4778;69;1.7564
4;644;5;36;20;45;10;-81.307;6.5382;72;2.2258
4;644;5;36;20;15;2;-81.333;5.5921;76;1.8052
4;644;5;36;0;60;7;-88.341;6.7994;22;0.17772
4;644;5;36;0;15;4;-87.19;5.6508;36;0.26458
4;644;5;36;20;30;1;-73.244;7.6001;72;16.713
4;644;5;36;20;60;9;-90.949;3.5475;29;0.054713
4;644;5;36;0;45;6;-84.626;6.1762;57;0.6628
4;644;5;36;10;80;8;-91.743;6.4253;9;0.013897
4;644;5;36;0;30;5;-82.537;6.0175;64;1.4108
4;644;5;36;10;0;3;-83.397;5.7797;32;0.48192
4;644;5;36;20;45;10;-81.792;6.1833;70;1.9852
4;644;5;36;20;15;2;-81.674;4.8047;86;1.4832
4;644;5;36;0;60;7;-88.744;5.6771;31;0.14088
4;644;5;36;0;15;4;-87.445;5.579;32;0.234
4;644;5;36;20;30;1;-73.43;7.4622;72;15.569
4;644;5;36;20;60;9;-90.546;6.3521;31;0.06551
4;644;5;36;0;45;6;-85.218;5.1821;48;0.46432
4;257;18;33;20;15;2;-89.514;5.4405;40;0.10707
4;257;18;33;20;45;10;-68.318;7.0654;98;84.386
4;257;18;33;0;60;7;-86.92;6.5522;44;0.33967
4;257;18;33;0;15;4;-82.705;5.3047;73;1.5065
4;257;18;33;20;30;1;-74.018;5.3985;68;10.733
4;257;18;33;20;60;9;-89.493;4.4783;41;0.24537
4;257;18;33;0;45;6;-77.449;5.0771;85;5.6929
4;257;18;33;0;30;5;-79.359;7.7299;89;5.0163
4;257;18;33;10;80;8;-88.129;5.6637;47;0.33462
4;257;18;33;10;0;3;-82.798;5.464;39;0.64642
4;257;18;33;20;15;2;-89.415;5.7838;28;0.091314
4;257;18;33;20;45;10;-68.143;6.9444;95;78.06
4;257;18;33;0;60;7;-87.085;4.7944;38;0.25131
4;257;18;33;0;15;4;-82.894;7.5916;62;1.7055
4;257;18;33;20;30;1;-74.382;5.298;63;7.8707
4;257;18;33;20;60;9;-90.151;5.3516;30;0.13466
4;257;18;33;0;45;6;-77.828;5.3372;78;5.1636
4;257;18;33;0;30;5;-80.38;6.4282;84;3.5171
4;257;18;33;10;80;8;-88.516;6.3339;46;0.27614
4;257;18;33;10;0;3;-82.866;5.0009;56;0.70894
4;96;7;25;10;0;3;-84.092;3.4;10;0.13903
4;96;7;25;20;45;10;-81.068;4.9999;70;1.6712
4;96;7;25;20;15;2;-82.394;6.1357;59;1.5924
4;96;7;25;0;60;7;-88.456;6.0512;18;0.13941
4;96;7;25;0;15;4;-85.328;6.3608;54;0.52427
4;96;7;25;20;30;1;-74.101;6.4576;69;10.42
4;96;7;25;20;60;9;-89.411;5.3176;32;0.086696
4;96;7;25;0;45;6;-87.799;5.5554;35;0.24052
4;96;7;25;10;80;8;-91.382;6.8328;4;0.014995
4;96;7;25;0;30;5;-78.727;5.7205;75;3.6968
4;96;7;25;10;0;3;-83.475;4.9902;16;0.21034
4;96;7;25;20;45;10;-80.975;7.1442;69;1.9493
4;96;7;25;20;15;2;-82.844;6.6968;69;1.5032
4;96;7;25;0;60;7;-88.697;5.886;18;0.096134
4;96;7;25;0;15;4;-85.219;6.4229;47;0.59116
4;96;7;25;20;30;1;-73.161;6.5646;78;12.88
4;96;7;25;20;60;9;-90.703;2.8513;13;0.050959
4;96;7;25;0;45;6;-88.24;4.9594;34;0.18335
4;214;5;20;10;0;3;-86.59;3.9887;12;0.063734
4;214;5;20;20;15;2;-76.147;6.2369;86;9.7614
4;214;5;20;20;45;10;-88.283;6.0128;61;0.24547
4;214;5;20;0;60;7;-90.987;6.053;12;0.02328
4;214;5;20;0;15;4;-82.338;5.5124;58;1.1314
4;214;5;20;20;30;1;-73.548;7.2086;71;11.884
4;214;5;20;20;60;9;-92.963;2.1189;14;0.014129
4;214;5;20;0;45;6;-89.103;4.4227;29;0.08994
4;214;5;20;10;80;8;-95.451;1.7854;4;0.002277
4;214;5;20;0;30;5;-83.25;5.5495;64;1.0818
4;214;5;20;10;0;3;-86.163;3.9566;9;0.0786
4;214;5;20;20;15;2;-75.357;6.8825;75;12.011
4;214;5;20;20;45;10;-89.352;3.6701;31;0.1483
4;214;5;20;0;60;7;-92.461;0.5;2;0.012931
4;214;5;20;0;15;4;-82.518;7.0091;62;1.1486
4;214;5;20;20;30;1;-73.124;6.8656;74;13.604
4;214;5;20;20;60;9;-92.624;5.7827;15;0.017766
4;214;5;20;0;45;6;-89.883;4.3587;27;0.072741
4;24;8;14;10;0;3;-83.587;5.1319;23;0.31777
4;24;8;14;20;15;2;-73.731;7.1261;89;17.778
4;24;8;14;20;45;10;-82.607;7.3732;71;1.5032
4;24;8;14;0;60;7;-90.425;4.8977;20;0.040642
4;24;8;14;0;15;4;-80.309;8.0216;75;4.1439
4;24;8;14;20;30;1;-75.408;5.6065;67;8.1689
4;24;8;14;20;60;9;-85.574;6.942;38;0.87894
4;24;8;14;0;45;6;-85.592;5.689;61;0.4778
4;24;8;14;10;80;8;-88.757;6.8861;19;0.14923
4;24;8;14;0;30;5;-84.85;5.9361;68;0.59818
4;24;8;14;10;0;3;-83.411;5.8467;34;0.34425
4;24;8;14;20;15;2;-74.253;6.8414;86;15.619
4;24;8;14;20;45;10;-82.739;6.0246;72;1.3577
4;24;8;14;0;60;7;-90.233;6.1989;21;0.043888
4;24;8;14;0;15;4;-80.923;7.2173;71;3.8687
4;24;8;14;20;30;1;-74.852;6.5544;81;10.3
4;24;8;14;20;60;9;-84.967;7.0091;42;1.174
4;24;8;14;0;45;6;-85.652;6.3695;50;0.46909
4;86;4;4;10;0;3;-72.977;6.5841;71;23.56
4;86;4;4;20;15;2;-79.77;7.5402;83;4.8771
4;86;4;4;20;45;10;-87.609;7.1286;38;0.28515
4;86;4;4;0;60;7;-92.225;0.8292;4;0.005554
4;86;4;4;0;15;4;-79.815;8.6164;67;4.7071
4;86;4;4;20;30;1;-77.363;5.7553;77;4.5092
4;86;4;4;20;60;9;-89.326;6.8631;19;0.091266
4;86;4;4;0;45;6;-89.3;5.312;22;0.086132
4;86;4;4;10;80;8;-89.622;4.9871;26;0.065373
4;86;4;4;0;30;5;-85.546;6.2033;51;0.74251
4;86;4;4;10;0;3;-70.317;6.4206;80;33.534
4;86;4;4;20;15;2;-78.594;7.1509;71;5.5603
4;86;4;4;20;45;10;-87.598;6.4613;34;0.25054
4;86;4;4;0;60;7;-92.454;1;2;0.007908
4;86;4;4;0;15;4;-80.913;6.9812;78;3.5489
4;86;4;4;20;30;1;-76.923;5.2794;73;4.4316
4;86;4;4;20;60;9;-89.991;2.3599;21;0.072075
4;86;4;4;0;45;6;-89.572;4.558;14;0.075839
4;658;0;20;10;0;3;-77.357;6.5298;61;3.13
4;658;0;20;20;15;2;-81.293;6.5817;79;2.2609
4;658;0;20;20;45;10;-86.939;4.2704;57;0.28189
4;658;0;20;0;60;7;-91.124;0.5;2;0.003595
4;658;0;20;0;15;4;-77.907;5.843;88;7.9956
4;658;0;20;20;30;1;-79.17;5.7104;64;2.3211
4;658;0;20;20;60;9;-91.228;4.9706;30;0.052185
4;658;0;20;0;45;6;-88.774;5.0425;44;0.11397
4;658;0;20;0;30;5;-81.423;5.0203;65;2.1179
4;658;0;20;10;0;3;-77.941;5.9409;69;2.9039
4;658;0;20;20;15;2;-81.426;5.6082;76;2.2679
4;658;0;20;20;45;10;-86.939;5.4198;40;0.29617
4;658;0;20;0;60;7;-91.731;5.647;6;0.005193
4;658;0;20;0;15;4;-78.553;7.6607;71;7.5844
4;658;0;20;20;30;1;-79.935;5.9674;48;2.2373
4;658;0;20;20;60;9;-91.348;4.2508;32;0.046792
4;658;0;20;0;45;6;-88.552;4.3985;43;0.11926
4;312;11;7;0;30;5;-89.489;6.5582;10;0.069704
4;312;11;7;10;0;3;-72.929;8.0247;57;31.593
4;312;11;7;20;15;2;-79.749;13.005;56;34.555
4;312;11;7;0;60;7;-88.212;0;1;0.016505
4;312;11;7;0;15;4;-86.515;5.6057;30;0.44409
4;312;11;7;20;30;1;-87.009;5.166;4;0.080278
4;312;11;7;0;45;6;-91.758;5.3833;7;0.025094
4;312;11;7;0;30;5;-91.158;1;2;0.030845
4;312;11;7;10;0;3;-70.868;5.8259;87;46.725
4;312;11;7;20;15;2;-83.349;7.0512;43;19.191
4;312;11;7;0;15;4;-87.962;5.1681;54;0.27685
4;312;11;7;20;30;1;-87.785;4.5343;5;0.040429
4;124;8;23;0;30;5;-87.486;5.5768;13;1.4388
4;124;8;23;10;0;3;-75.779;7.7368;66;19.844
4;124;8;23;20;15;2;-83.426;7.6049;58;1.3451
4;124;8;23;20;45;10;-85.221;5.1946;8;0.43481
4;124;8;23;0;15;4;-81.13;9.277;64;10.975
4;124;8;23;20;30;1;-80.033;7.935;28;4.6719
4;124;8;23;20;60;9;-89.383;5.416;9;0.48568
4;124;8;23;0;45;6;-90.806;3.8333;11;0.068144
4;124;8;23;10;80;8;-92.706;0;1;0.058922
4;124;8;23;0;30;5;-86.088;4.5174;38;2.6194
4;124;8;23;10;0;3;-78.919;6.3892;25;9.9303
4;124;8;23;20;15;2;-83.29;7.3668;64;1.4964
4;124;8;23;20;45;10;-83.909;6.3261;40;0.79249
4;124;8;23;0;60;7;-91.104;0.9428;3;0.008455
4;124;8;23;0;60;7;-89.61;0.9428;3;0.020876
4;124;8;23;0;15;4;-79.74;9.441;83;14.895
4;124;8;23;20;30;1;-77.928;6.7187;64;6.9899
4;124;8;23;20;60;9;-86.461;8.7927;27;1.0053
4;556;16;26;10;80;8;-91.864;6.1989;19;0.056952
4;556;16;26;0;30;5;-72.967;6.7789;81;18.3
4;556;16;26;10;0;3;-87.127;6.1809;7;0.03954
4;556;16;26;20;15;2;-85.606;5.2489;46;0.38003
